time_s,intensity_760nm,intensity_850nm
112.0000,0.013130169,0.013123947
113.0000,0.013124555,0.013118542
114.0000,0.013130306,0.013125047
115.0000,0.013129907,0.013122936
116.0000,0.013125368,0.013120997
117.0000,0.013129665,0.013124614
118.0000,0.013124998,0.013120153
119.0000,0.01312994,0.013123658
120.0000,0.013125204,0.013120803
121.0000,0.013125101,0.013121108
122.0000,0.013124892,0.013120432
123.0000,0.013130259,0.013123515
124.0000,0.013125069,0.013120367
125.0000,0.013129712,0.013124398
126.0000,0.013130566,0.013124984
127.0000,0.013125685,0.013120621
128.0000,0.013130247,0.013123531
129.0000,0.013130341,0.013124551
130.0000,0.013130438,0.013125232
131.0000,0.013128848,0.013123037
132.0000,0.013125436,0.013120731
133.0000,0.013129918,0.01312461
134.0000,0.013129735,0.013121647
135.0000,0.013125594,0.013120668
136.0000,0.013125045,0.013120574
137.0000,0.013129792,0.013125625
138.0000,0.013125484,0.013119795
139.0000,0.01313023,0.01312404
140.0000,0.013129887,0.01312382
141.0000,0.013124965,0.013120467
142.0000,0.013129794,0.013123401
143.0000,0.013125707,0.01312058
144.0000,0.013129872,0.013125162
145.0000,0.013129782,0.013123129
146.0000,0.01312975,0.013124092
147.0000,0.01312508,0.013121155
148.0000,0.013125474,0.013121399
149.0000,0.013124991,0.013120264
150.0000,0.013125747,0.013119575
151.0000,0.013125551,0.013121061
152.0000,0.013130471,0.013125198
153.0000,0.013129974,0.013124777
154.0000,0.013130364,0.013125823
155.0000,0.013125357,0.013118991
156.0000,0.01312555,0.01312082
157.0000,0.013130366,0.01312414
158.0000,0.013125114,0.013120838
159.0000,0.013125171,0.013119006
160.0000,0.013125098,0.0131206
161.0000,0.013124418,0.013119685
162.0000,0.013125562,0.013120597
163.0000,0.013125702,0.013120763
164.0000,0.013129811,0.013124356
165.0000,0.013130395,0.013123845
166.0000,0.013130328,0.013123679
167.0000,0.013125136,0.013120697
168.0000,0.013130474,0.013123971
169.0000,0.013125048,0.013120227
170.0000,0.013125707,0.013121104
171.0000,0.013125052,0.013121608
172.0000,0.013129788,0.01312495
173.0000,0.013125264,0.013119053
174.0000,0.013125033,0.013120777
175.0000,0.013129746,0.013125609
176.0000,0.013130174,0.013123831
177.0000,0.013125641,0.013120349
178.0000,0.013124812,0.013118749
179.0000,0.013125522,0.013120857
180.0000,0.013125733,0.013120027
181.0000,0.013125583,0.013120504
182.0000,0.013125717,0.013121294
183.0000,0.013125234,0.013117991
184.0000,0.013129757,0.01312215
185.0000,0.013129841,0.013124421
186.0000,0.013125709,0.01311944
187.0000,0.013130294,0.013125146
188.0000,0.013130182,0.013124911
189.0000,0.013130182,0.013124911
190.0000,0.013130182,0.013124911
191.0000,0.013130344,0.013124617
192.0000,0.013130074,0.013126417
193.0000,0.013125021,0.0130986
194.0000,0.013125041,0.013121597
195.0000,0.01312455,0.013121379
196.0000,0.013125851,0.013120511
197.0000,0.013129756,0.013123545
198.0000,0.013125064,0.013121653
199.0000,0.013125259,0.013120529
200.0000,0.013129784,0.013123926
201.0000,0.013124944,0.013119847
202.0000,0.01312565,0.01312034
203.0000,0.01313007,0.013124176
204.0000,0.013129967,0.013124174
205.0000,0.013125184,0.013121423
206.0000,0.013129913,0.013124029
207.0000,0.013130265,0.013123263
208.0000,0.013125663,0.013120168
209.0000,0.013125102,0.013120798
210.0000,0.013125351,0.013120525
211.0000,0.013130712,0.013124021
212.0000,0.013130602,0.013124551
213.0000,0.013124974,0.013119176
214.0000,0.013125607,0.013120698
215.0000,0.013125805,0.013119784
216.0000,0.013125774,0.013118791
217.0000,0.013130469,0.013123669
218.0000,0.013130466,0.013124621
219.0000,0.013125787,0.013119839
220.0000,0.013130379,0.013123864
221.0000,0.013125575,0.013120388
222.0000,0.013130379,0.013124036
223.0000,0.013129949,0.013125104
224.0000,0.013130684,0.0131245
225.0000,0.013130429,0.013124156
226.0000,0.013129789,0.013123995
227.0000,0.013130396,0.013124091
228.0000,0.013125336,0.013120314
229.0000,0.013125594,0.013119299
230.0000,0.013125756,0.013120751
231.0000,0.013129818,0.013124202
232.0000,0.013125385,0.01312113
233.0000,0.013130463,0.013123722
234.0000,0.01313015,0.013124076
235.0000,0.013125705,0.013120098
236.0000,0.013130205,0.013125179
237.0000,0.013124582,0.013120052
238.0000,0.013125124,0.013120195
239.0000,0.013129866,0.013124241
240.0000,0.013125147,0.013120811
241.0000,0.013125732,0.01311989
242.0000,0.01312515,0.013120729
243.0000,0.013130229,0.013124518
244.0000,0.013125509,0.013119535
245.0000,0.013125118,0.013119952
246.0000,0.013130743,0.013122644
247.0000,0.013129911,0.01312431
248.0000,0.013125083,0.013120169
249.0000,0.01312563,0.013121097
250.0000,0.013125363,0.013121433
251.0000,0.013129854,0.01312354
252.0000,0.013125282,0.013122138
253.0000,0.013125484,0.013121244
254.0000,0.013130684,0.013124732
255.0000,0.013129788,0.013122493
256.0000,0.013129861,0.013126105
257.0000,0.013125072,0.013121016
258.0000,0.01312992,0.013123501
259.0000,0.013130059,0.013125554
260.0000,0.013130075,0.013123481
261.0000,0.013125555,0.013121119
262.0000,0.013125136,0.013121363
263.0000,0.013129636,0.013126248
264.0000,0.013125828,0.013121505
265.0000,0.013125664,0.01312067
266.0000,0.013125107,0.013121348
267.0000,0.013125848,0.01312246
268.0000,0.013125712,0.013120656
269.0000,0.013125603,0.013120904
270.0000,0.013125866,0.01312043
271.0000,0.013130719,0.013125866
272.0000,0.013125172,0.013120304
273.0000,0.013125174,0.013121638
274.0000,0.013129916,0.0131227
275.0000,0.013125042,0.01311946
276.0000,0.013125291,0.013120222
277.0000,0.013125786,0.013121001
278.0000,0.013125543,0.013120685
279.0000,0.013129878,0.013125215
280.0000,0.013125161,0.01312119
281.0000,0.013129747,0.013126358
282.0000,0.013125532,0.013120453
283.0000,0.01312996,0.013126012
284.0000,0.01313035,0.013124108
285.0000,0.013125279,0.013121823
286.0000,0.013130209,0.013125815
287.0000,0.013130737,0.013125305
288.0000,0.013129941,0.013123944
289.0000,0.013125153,0.013121869
290.0000,0.013130563,0.013125431
291.0000,0.013125217,0.013121426
292.0000,0.01312512,0.013121192
293.0000,0.013130003,0.013124897
294.0000,0.013125531,0.01311932
295.0000,0.013124722,0.013120039
296.0000,0.013125773,0.013120326
297.0000,0.013130372,0.013125983
298.0000,0.013130048,0.013125154
299.0000,0.013129764,0.013124354
300.0000,0.013130727,0.013125238
301.0000,0.013125637,0.013121419
302.0000,0.013129892,0.013124573
303.0000,0.013125139,0.013120019
304.0000,0.013125277,0.013119371
305.0000,0.013125314,0.013121217
306.0000,0.013125119,0.013120065
307.0000,0.013130327,0.013124211
308.0000,0.013129973,0.013123269
309.0000,0.013125762,0.013119236
310.0000,0.013130876,0.01312548
311.0000,0.013130409,0.013125008
312.0000,0.013130538,0.013121245
313.0000,0.013125186,0.01312096
314.0000,0.013130489,0.013123482
315.0000,0.013129981,0.013125058
316.0000,0.01312496,0.013120826
317.0000,0.013125099,0.013120862
318.0000,0.0131254,0.013121165
319.0000,0.013125272,0.013121227
320.0000,0.013124978,0.013121709
321.0000,0.01312511,0.013121131
322.0000,0.013130901,0.013124633
323.0000,0.013125841,0.013120774
324.0000,0.013130056,0.013121316
325.0000,0.013129992,0.013125394
326.0000,0.013125422,0.013121754
327.0000,0.013130125,0.013124795
328.0000,0.013125774,0.013121244
329.0000,0.013129951,0.013124944
330.0000,0.013130547,0.013124648
331.0000,0.013130461,0.013124209
332.0000,0.013125128,0.013120754
333.0000,0.013125204,0.013121569
334.0000,0.013125544,0.013120352
335.0000,0.013130671,0.013123815
336.0000,0.013130819,0.013123683
337.0000,0.01312571,0.013120482
338.0000,0.013125694,0.013120114
339.0000,0.013125325,0.013120152
